procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 5  0      0 18933068      0 11309992    0    0 11368  1806 67512 108453 29 28 42  1  0 2024-03-18 19:55:29
 6  0      0 18924780      0 11323476    0    0 10112  1505 72510 113111 28 28 42  1  0 2024-03-18 19:55:30
15  0      0 18898196      0 11342648    0    0 15968  1455 63611 100499 30 26 43  1  0 2024-03-18 19:55:31
 5  0      0 18896756      0 11360828    0    0 13460 14604 61474 95893 28 27 44  1  0 2024-03-18 19:55:32
 1  0      0 18881572      0 11375344    0    0 11672  1807 72159 113918 29 28 42  1  0 2024-03-18 19:55:33
 5  0      0 18863064      0 11377456    0    0  6660  1752 83464 131038 31 29 38  1  0 2024-03-18 19:55:34
 6  0      0 18868320      0 11386968    0    0  5996 29642 66390 105035 28 29 42  1  0 2024-03-18 19:55:35
 5  0      0 18844572      0 11395356    0    0  6064  1616 74102 118809 30 28 40  1  0 2024-03-18 19:55:36
 6  0      0 18832472      0 11405292    0    0  6156  1796 82214 130928 30 30 38  1  0 2024-03-18 19:55:37
13  0      0 18821836      0 11416424    0    0  6748  1536 69760 112911 29 27 43  1  0 2024-03-18 19:55:38
 8  1      0 18811000      0 11424936    0    0  6448  1436 67925 106139 31 28 40  1  0 2024-03-18 19:55:39
 8  0      0 18800676      0 11426588    0    0  6204  1841 80340 128005 30 31 38  1  0 2024-03-18 19:55:40
 7  0      0 18786112      0 11437208    0    0  6368  2321 76658 121847 30 29 39  1  0 2024-03-18 19:55:41
 1  0      0 18778032      0 11448168    0    0  6100  2012 84798 141043 31 32 36  1  0 2024-03-18 19:55:42
 2  0      0 18754124      0 11460064    0    0  7412  5806 80251 125516 29 31 39  1  0 2024-03-18 19:55:43
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
10  0      0 18735836      0 11462032    0    0  6296  2065 83824 142412 30 32 37  2  0 2024-03-18 19:55:44
 3  0      0 18742224      0 11471776    0    0  6580  1696 81452 149681 30 30 38  1  0 2024-03-18 19:55:45
10  0      0 18711664      0 11489712    0    0  6412  1867 77112 143145 31 31 36  1  0 2024-03-18 19:55:46
 8  0      0 18700100      0 11498704    0    0  5612  1772 73935 117982 34 32 32  1  0 2024-03-18 19:55:47
10  0      0 18736168      0 11475668    0    0  6600  1574 69699 122535 34 33 32  1  0 2024-03-18 19:55:48
 4  0      0 18709964      0 11486076    0    0  6244  1620 73368 124408 30 29 40  1  0 2024-03-18 19:55:49
 2  0      0 18697144      0 11488408    0    0  6504  1857 85002 131721 31 31 36  1  0 2024-03-18 19:55:50
 6  0      0 18709192      0 11499348    0    0  6916  1932 79442 126798 31 29 39  1  0 2024-03-18 19:55:51
 8  0      0 18680696      0 11509044    0    0  6376  1545 72006 115683 29 27 42  1  0 2024-03-18 19:55:52
 7  0      0 18671168      0 11519504    0    0  6996  1583 78125 122563 30 28 40  1  0 2024-03-18 19:55:53
 8  0      0 18654032      0 11529884    0    0  6948  1397 69917 111551 30 27 42  1  0 2024-03-18 19:55:54
 3  0      0 18644104      0 11540556    0    0  7932  1196 61750 100480 31 24 44  1  0 2024-03-18 19:55:55
10  0      0 18617256      0 11550288    0    0  6540  1484 72518 115159 30 28 41  1  0 2024-03-18 19:55:56
 9  0      0 18609776      0 11551716    0    0  6564  1675 83339 137519 31 31 36  1  0 2024-03-18 19:55:57
10  0      0 18589548      0 11561672    0    0  6308  1542 81174 127813 31 28 39  1  0 2024-03-18 19:55:58
 3  0      0 18578476      0 11572036    0    0  6756  1625 80969 126411 30 29 39  1  0 2024-03-18 19:55:59
 6  0      0 18583972      0 11582400    0    0  6364 13685 81512 128820 30 31 38  1  0 2024-03-18 19:56:00
 9  0      0 18554088      0 11592628    0    0  6404  1629 86769 138169 31 31 37  1  0 2024-03-18 19:56:01
 4  0      0 18530192      0 11601992    0    0  6280  1546 81563 130997 31 29 38  1  0 2024-03-18 19:56:02
 5  1      0 18510144      0 11604988    0    0  6268  2171 85847 136595 31 31 36  1  0 2024-03-18 19:56:03
 6  0      0 18505524      0 11615280    0    0  6436  2000 82474 134725 31 30 37  1  0 2024-03-18 19:56:04
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 5  0      0 18496748      0 11624904    0    0  6544  1879 84425 137824 31 32 36  1  0 2024-03-18 19:56:05
 7  0      0 18470196      0 11635516    0    0  6220 24822 77004 122542 29 30 39  2  0 2024-03-18 19:56:06
 5  0      0 18482364      0 11645164    0    0  6836  1604 76958 124886 31 28 40  1  0 2024-03-18 19:56:07
10  0      0 18480432      0 11646656    0    0  6520  2030 94253 158386 32 34 32  2  0 2024-03-18 19:56:08
 7  0      0 18460032      0 11658748    0    0  6552  6550 83768 139728 29 31 38  1  0 2024-03-18 19:56:09
 8  0      0 18450956      0 11670144    0    0  7268  2701 78890 124353 30 30 39  1  0 2024-03-18 19:56:10
 8  0      0 18428944      0 11683020    0    0  8200  1916 76355 127066 29 29 41  1  0 2024-03-18 19:56:11
12  0      0 18421404      0 11692324    0    0 13036  2303 65491 104265 29 28 42  1  0 2024-03-18 19:56:12
 4  0      0 18396688      0 11710580    0    0 15340  1402 66385 107810 29 27 42  1  0 2024-03-18 19:56:13
 8  0      0 18385508      0 11727976    0    0 12816  1534 64945 103522 28 27 44  1  0 2024-03-18 19:56:14
 1  0      0 18364008      0 11745092    0    0 13724  1235 60495 95123 29 25 44  2  0 2024-03-18 19:56:15
 5  1      0 18335944      0 11770476    0    0 15156  1689 71393 115243 30 31 37  1  0 2024-03-18 19:56:16
 2  0      0 18318876      0 11787016    0    0 12240  1742 60797 95313 32 29 37  1  0 2024-03-18 19:56:17
 6  0      0 18288640      0 11806840    0    0 16932  1913 92316 141668 34 34 30  2  0 2024-03-18 19:56:18
 8  0      0 18264196      0 11834924    0    0 23420  1735 93145 148313 32 33 34  2  0 2024-03-18 19:56:19
10  0      0 18239212      0 11856176    0    0 16744  2067 96180 154847 33 34 31  2  0 2024-03-18 19:56:20
 3  0      0 18218236      0 11876324    0    0 15940  2355 94084 155589 32 34 32  2  0 2024-03-18 19:56:21
 5  1      0 18192528      0 11899236    0    0 16764  2154 94549 152317 33 34 32  2  0 2024-03-18 19:56:22
 8  0      0 18160052      0 11903908    0    0  8776  2530 101256 164522 32 37 29  2  0 2024-03-18 19:56:23
 9  0      0 18139392      0 11926280    0    0 17212  1897 99876 162715 33 36 30  1  0 2024-03-18 19:56:24
13  0      0 18108228      0 11945880    0    0 15468  1889 95544 151683 32 35 31  1  0 2024-03-18 19:56:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 5  0      0 18071412      0 11965680    0    0 15388  1845 96558 157827 32 35 32  2  0 2024-03-18 19:56:26
 5  0      0 18058132      0 11984252    0    0 13492  2203 96673 154954 33 33 32  2  0 2024-03-18 19:56:27
 7  0      0 18047572      0 11986064    0    0  6976  2023 90192 145381 29 38 32  2  0 2024-03-18 19:56:28
 6  1      0 18039048      0 12002348    0    0 10504 13794 78432 124962 30 30 39  1  0 2024-03-18 19:56:29
13  0      0 18004020      0 12015988    0    0 10064  1695 90731 146482 31 32 36  2  0 2024-03-18 19:56:30
 6  0      0 17988616      0 12029900    0    0 10196  2211 87229 144674 30 33 35  2  0 2024-03-18 19:56:31
 5  0      0 17964936      0 12048148    0    0 13620  2051 94529 153500 31 34 34  2  0 2024-03-18 19:56:32
10  0      0 17942260      0 12056496    0    0 12096  2406 92977 152666 31 33 34  2  0 2024-03-18 19:56:33
 6  1      0 17918592      0 12072480    0    0 11020  2848 96870 156076 32 35 32  2  0 2024-03-18 19:56:34
 6  0      0 17883028      0 12093732    0    0 16392  1887 97935 162234 33 35 30  2  0 2024-03-18 19:56:35
 5  0      0 17872380      0 12112644    0    0 14532 28669 90619 144516 30 36 32  2  0 2024-03-18 19:56:36
 7  0      0 17855480      0 12123072    0    0 14492  2217 99281 171137 32 37 29  2  0 2024-03-18 19:56:37
 7  0      0 17850916      0 12141404    0    0 14072  1867 99505 155960 32 35 31  2  0 2024-03-18 19:56:38
14  0      0 17823136      0 12161424    0    0 15160  1975 91367 145071 31 33 35  2  0 2024-03-18 19:56:39
 7  0      0 17786484      0 12189356    0    0 23148  2095 85530 139782 31 32 36  2  0 2024-03-18 19:56:40
 4  0      0 17754752      0 12208892    0    0 15596  1960 97605 156905 33 34 32  2  0 2024-03-18 19:56:41
